,ActivePower,WindSpeed,WindDirection
2019-12-05 04:00:00,73.4018160834405,3.7960352519883034,156.29166666666666
2019-12-05 05:00:00,295.5732253996303,4.831204519905402,167.175
2019-12-05 06:00:00,266.26159195218435,4.9204612565769414,169.33333333333334
2019-12-05 07:00:00,391.680702525146,5.29945661387427,176.89305555555566
2019-12-05 08:00:00,277.5086724187908,4.85319844492375,169.91111111111118
2019-12-05 09:00:00,511.9439432660818,5.773826624615011,165.35
2019-12-05 10:00:00,280.72133836204847,4.955096874247793,152.6
2019-12-05 11:00:00,259.4396665265107,4.984516806481482,152.525
2019-12-05 12:00:00,323.3315341257308,5.381106415779726,161.9
2019-12-05 13:00:00,265.6695512324562,5.133102760979534,163.9
2019-12-05 14:00:00,425.71897315984415,5.715463777412282,157.375
2019-12-05 15:00:00,326.16985481578934,5.410335544522418,167.875
2019-12-05 16:00:00,348.23175808321156,5.528386632005362,169.6
2019-12-05 17:00:00,357.6638658187133,5.467899231023392,162.7
2019-12-05 18:00:00,237.48950044992702,5.02787651587963,161.8
2019-12-05 19:00:00,143.75869630712063,4.42037452633643,150.1
2019-12-05 20:00:00,228.19472097088214,4.91986517645224,148.0
2019-12-05 21:00:00,140.5581301472853,4.337881063853342,148.5
2019-12-05 22:00:00,91.9139750982771,4.072525588262526,155.2
2019-12-05 23:00:00,26.294864537835533,3.6345889714181285,160.0
2019-12-06 00:00:00,54.78248106661794,4.031890736978558,160.0
2019-12-06 01:00:00,56.87744259606985,3.896649736804265,157.0
2019-12-06 02:00:00,39.440154221405024,3.3776394788427364,151.0
2019-12-06 03:00:00,0.0,3.13435747279727,151.0
2019-12-06 04:00:00,0.0,3.495906018289475,151.0
2019-12-06 06:00:00,-2.975033738241667,4.684858041666667,163.0
2019-12-06 07:00:00,-0.0003023227,4.8122997,163.0
2019-12-06 08:00:00,-3.236316976316842,4.625587794605262,162.85
2019-12-06 09:00:00,-5.052126049761209,4.37458304287037,169.75
2019-12-06 10:00:00,-5.183815093367446,4.84310960202729,170.8125
2019-12-06 11:00:00,-5.139771463635479,4.252578674883043,160.8
2019-12-06 12:00:00,-5.1762696518226115,5.256574712607214,159.8
2019-12-06 13:00:00,-5.240382311510023,5.3116538452485385,160.08333333333334
2019-12-06 14:00:00,-5.2444333734485715,5.631161416559166,161.0
2019-12-06 15:00:00,-5.073509548026315,4.8429679784210515,169.0
2019-12-06 16:00:00,-5.040693894459065,4.447670169707603,174.875
2019-12-06 17:00:00,-4.99508734883041,4.451042078572125,175.0
2019-12-06 18:00:00,-5.002596118279729,4.56448074883041,175.0
2019-12-06 19:00:00,-5.119860765978099,4.758572146822613,185.8
2019-12-06 20:00:00,-5.318877145721248,3.9447417908820683,181.42000000000002
2019-12-06 21:00:00,-4.932817977144249,2.972509168611112,177.08333333333334
2019-12-06 22:00:00,-4.9166826410695865,2.1934565198776332,162.08333333333334
2019-12-06 23:00:00,-5.0960727739347185,1.9085131446229768,143.25
2019-12-07 00:00:00,-5.709378323392674,1.6202533392518068,126.28181818181818
2019-12-07 01:00:00,-5.0379818992885,2.1139173177923984,127.8055555555555
2019-12-07 02:00:00,-5.5267805404483425,2.399399634741717,173.94047619047615
2019-12-07 03:00:00,-4.281274492405402,2.179936402280703,166.81666666666666
2019-12-07 04:00:00,-5.590749889974241,3.0784227476510715,171.66666666666666
2019-12-07 05:00:00,-5.937657016510722,4.215291605194931,159.0
2019-12-07 06:00:00,-6.148375542192981,3.98451529435185,165.45833333333334
2019-12-07 07:00:00,-6.06237155854489,4.011730650410217,154.02
2019-12-07 08:00:00,-5.265383812748537,4.03676855460039,170.2
2019-12-07 09:00:00,-5.461258941530214,3.51504294741228,188.98
2019-12-07 10:00:00,-5.369041095126705,2.8476637404044833,190.4
2019-12-07 11:00:00,-5.269547834100162,2.7149851845768818,194.33333333333334
2019-12-07 12:00:00,-5.381918682587718,2.5583027954044835,190.51388888888883
2019-12-07 13:00:00,-5.569622144981725,2.143510161652047,167.70833333333334
2019-12-07 14:00:00,-5.480726466325536,1.5243346509307985,115.84761904761919
2019-12-07 15:00:00,-5.3162944287899885,1.7698659045536616,180.65
2019-12-07 16:00:00,-0.377842426666666,2.077043607417155,188.0
